,id,name,popularity,artist_name,explicit,release date,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres,playlist name
898,6bM3GKo47KVgvj3gHdWS0U,Like Woah,58,Logic,True,2015-11-13,0.717,0.907,-4.457,0,0.0389,0.035,0.00696,0.594,0.401,107.051,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
899,5psz20rVFNRlt0u9cpzBpY,Upgrade,53,Logic,True,2015-11-13,0.664,0.821,-6.134,0,0.0698,0.0904,6.7e-06,0.134,0.362,165.977,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
900,4q6oNFTjZmJqkIgPdp8iR1,Lord Willin',58,Logic,True,2015-11-13,0.648,0.85,-4.248,0,0.0561,0.123,0.000347,0.0529,0.567,170.061,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
901,5rwOE5J3Y1A2NiRa6y3Yph,Stainless,57,Logic,True,2015-11-13,0.705,0.899,-4.242,1,0.0357,0.0877,6.11e-06,0.268,0.641,139.976,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
902,0aAk9KMmPChiS2EG9Fg7IX,Never Been,55,Logic,True,2015-11-13,0.664,0.795,-6.083,0,0.0448,0.11,4.53e-06,0.575,0.64,101.079,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
903,0M2ZekrsEkru9Xp5rWnouQ,Paradise,52,Logic,True,2015-11-13,0.551,0.747,-7.911,1,0.254,0.115,0.0,0.0895,0.205,88.937,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
904,2MYl0er3UZ1RlKwRb5LODh,A.D.H.D,2,Kendrick Lamar,True,2011-07-02,0.609,0.799,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",18.0 
905,4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",64,Kendrick Lamar,True,2012,0.587,0.698,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",18.0 
906,1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,54,Kendrick Lamar,True,2012,0.779,0.572,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",18.0 
907,7uWVT3UkCAZyANvv0bdyQn,These Walls,64,Kendrick Lamar,True,2015-03-16,0.752,0.489,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",18.0 
908,3HooZZPp0evFShqaJ2Pwer,Heartbeat,0,Childish Gambino,True,2011-01-01,0.8,0.569,-6.843,0,0.119,0.00545,0.000319,0.0542,0.325,119.954,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
909,6olUplztLFFfU7fMYmFXOP,Sober,2,Childish Gambino,False,2014-10-03,0.699,0.601,-6.48,1,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
910,60BVxPevV4Jr3Dj4M7Md0z,Good Lovin,42,Ludacris,True,2015-03-31,0.585,0.754,-5.231,1,0.237,0.295,3.23e-06,0.109,0.598,82.822,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",18.0 
911,6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,78,J. Cole,True,2014-12-09,0.504,0.705,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",18.0 
912,6JG0qhINKVwiHxqN85j7RG,Crooked Smile (feat. TLC),69,J. Cole,True,2013-06-14,0.607,0.784,-6.293,1,0.268,0.433,0.0,0.689,0.482,81.004,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",18.0 
913,3L6S3Px2rdU0HprDo2Famq,Poke,0,Childish Gambino,True,2014-10-03,0.46,0.768,-5.827,0,0.193,0.0176,0.0,0.0661,0.6,150.061,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
914,1Xi28qSSoARTXiqMwb8Srg,The Palisades,0,Childish Gambino,False,2014-10-03,0.738,0.718,-5.905,1,0.0606,0.00725,0.0,0.127,0.491,100.055,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
915,18RKNZAOgzk1bKaaTzR0Qy,Driving Ms Daisy,0,Logic,True,2014-09-23,0.664,0.833,-4.664,0,0.0529,0.353,1.42e-06,0.11,0.557,160.003,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
916,37jTPJgwCCmIGMPB45jrPV,Holy Grail,62,JAY-Z,True,2013-07-04,0.676,0.534,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
917,7yCw7WbWOIRYe7z2aRjAaA,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0,Childish Gambino,True,2013-01-01,0.516,0.718,-8.571,0,0.257,0.15,0.0163,0.167,0.588,129.857,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",18.0 
918,5qbcsZMwL0x46sX7VO37Ye,Up,63,NAV,True,2017-02-24,0.66,0.491,-6.645,0,0.101,0.0338,0.0,0.101,0.376,154.132,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",18.0 
919,5pu7aEkjSMFVxFiboIDixE,Under The Sun (with J. Cole & Lute feat. DaBaby),58,Dreamville,True,2020-01-16,0.723,0.656,-6.432,1,0.338,0.539,0.0,0.298,0.155,138.836,"['hip hop', 'rap']",18.0 
920,5NiJFLsaw1cUP80CPyMjdN,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",50,Dreamville,True,2020-01-16,0.78,0.59,-6.587,0,0.123,0.59,0.0,0.151,0.493,123.98,"['hip hop', 'rap']",18.0 
921,4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,75,Rae Sremmurd,True,2015-01-06,0.732,0.69,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",18.0 
922,1OmcAT5Y8eg5bUPv9qJT4R,rockstar,3,Post Malone,True,2017-09-15,0.58,0.531,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,"['dfw rap', 'melodic rap', 'rap']",18.0 
923,2zIAPysksDdMAiG33qH6kW,Ordinary Day (ft. Hailee Steinfeld),56,Logic,True,2018-09-28,0.748,0.894,-6.67,1,0.0748,0.0224,0.0,0.143,0.839,157.988,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
924,7rKKh8AGVXuNXgLBpTBTFH,One Day (ft. Ryan Tedder),54,Logic,True,2018-09-28,0.546,0.871,-5.81,1,0.148,0.139,8.28e-05,0.104,0.303,189.723,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",18.0 
925,5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),74,YBN Cordae,True,2019-07-26,0.611,0.714,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",18.0 
926,3BzwCr7SR9rJs6iKcGVypA,Idk,29,Devvon Terrell,True,2016-09-02,0.776,0.758,-8.099,1,0.0698,0.726,1.07e-06,0.121,0.69,107.079,['deep pop r&b'],18.0 
927,4WYPYB8KMzxyW85TQxR44X,Wintertime,53,YBN Cordae,True,2019-07-26,0.636,0.505,-8.397,1,0.385,0.166,0.0,0.15,0.342,76.099,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",18.0 
928,4TsRQ0onK2Lmjw9TvomNJZ,Real Friends,0,Kanye West,True,2016-06-10,0.462,0.748,-6.264,0,0.465,0.263,0.000482,0.138,0.132,170.862,"['chicago rap', 'hip hop', 'rap']",18.0 
929,6AGON2BGdPmPMJGiiNuuwl,Immortal,66,J. Cole,True,2016-12-09,0.744,0.43,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",18.0 
930,0gD6lWJhbXHWNVwQziSVvl,Plug Walk,0,Rich The Kid,True,2018-02-08,0.882,0.503,-6.618,1,0.179,0.224,0.0,0.108,0.176,95.011,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",18.0 
931,23SOLLrMMW31ebUFfuGNW6,Fed Up,63,Bazanji,True,2017-11-18,0.768,0.844,-6.044,0,0.209,0.28,0.0,0.117,0.37,142.011,"['bass trap', 'deep underground hip hop', 'indie pop rap', 'pop rap']",18.0 
932,731Pa6Gt7GAdADATMSEL0N,One Man Can Change The World,60,Big Sean,True,2015-02-24,0.67,0.58,-6.586,0,0.144,0.777,0.0,0.11,0.309,157.999,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",18.0 
933,1HNs07uZxZniPNmniw2GTa,Apparently,69,J. Cole,True,2014-12-09,0.801,0.543,-9.236,1,0.091,0.564,0.0,0.116,0.534,133.982,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",18.0 
934,7pBsquIkbED6W6uSQJGbkn,Home,63,Vince Staples,False,2018-12-14,0.604,0.736,-5.596,0,0.0555,0.00608,0.109,0.11,0.345,118.012,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",18.0 
935,0YAQnYt2oB8OdoaeqnHyTI,Tribe (with J. Cole),72,Bas,True,2018-08-24,0.755,0.594,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,"['hip hop', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']",18.0 
936,0nbXyq5TXYPCO7pr3N8S4I,The Box,95,Roddy Ricch,True,2019-12-06,0.896,0.586,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,['melodic rap'],19.0
937,1Kym30HhxluYlqAxyu1QqQ,Trophies,0,Young Money,True,2014-01-01,0.747,0.696,-7.463,1,0.432,0.141,0.0,0.125,0.294,143.933,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
938,38lqyHftH5FWStAHjd664Q,So Good,0,B.o.B,False,2012-02-21,0.66,0.9,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",19.0
939,3Z2sglqDj1rDRMF5x0Sz2R,3005,2,Childish Gambino,True,2013-01-01,0.473,0.461,-6.474,0,0.333,0.149,0.0,0.0973,0.615,165.985,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
940,1Kp6WFxRzc0sRBmGSgIYat,Gang Related,63,Logic,True,2014-10-21,0.597,0.856,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
941,27GmP9AWRs744SzKcpJsTZ,Jumpman,74,Drake,True,2015-09-20,0.852,0.553,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
942,5lFDtgWsjRJu8fPOAyJIAK,Back To Back,67,Drake,True,2015-07-31,0.893,0.48,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
943,5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At (feat. Drake),67,Future,True,2015-07-17,0.813,0.453,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
944,6bqtKURdSWkInAJHDkuaL0,I'm The Plug,56,Drake,True,2015-09-20,0.828,0.55,-9.158,1,0.255,0.000379,0.0016,0.134,0.254,160.016,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
945,4gowy3WT6D1yhMLgRBlf9C,Change Locations,56,Drake,True,2015-09-20,0.787,0.329,-9.991,1,0.391,0.0207,2.95e-06,0.118,0.209,137.85,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
946,76kyKtPLsFbQkdQ86QrkF4,Plastic Bag,57,Drake,True,2015-09-20,0.845,0.479,-6.065,1,0.298,0.0104,1.79e-06,0.157,0.35,170.919,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
947,0GR7iJLhj80KD5LkA14ZRn,Digital Dash,60,Drake,True,2015-09-20,0.881,0.546,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
948,79XrkTOfV1AqySNjVlygpW,Energy,71,Drake,True,2015-02-12,0.747,0.571,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
949,2AGottAzfC8bHzF7kEJ3Wa,Diamonds Dancing,61,Drake,True,2015-09-20,0.51,0.358,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
950,3lSR267IJfT54p0Gfuw7mi,Right Hand,62,Drake,True,2015-07-31,0.916,0.301,-7.657,1,0.237,0.117,0.0,0.089,0.351,100.518,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
951,7jslhIiELQkgW9IHeYNOWE,Big Rings,62,Drake,True,2015-09-20,0.776,0.675,-6.224,0,0.266,0.00196,0.0,0.227,0.27,131.984,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
952,30CZcZ0NpTXjVJJa5X5nwf,All Your Fault,52,Big Sean,True,2015-02-24,0.814,0.737,-4.395,0,0.213,0.308,0.0,0.275,0.547,100.095,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
953,1bzM1cd6oqFozdr4wK6HdR,Blessings,66,Big Sean,True,2015-02-24,0.79,0.621,-7.634,1,0.275,0.33,0.0,0.122,0.15,118.896,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
954,0KiKfllNTmhImvXVIHqR0z,Young Jesus,59,Logic,True,2015-11-13,0.736,0.903,-3.235,0,0.127,0.0889,0.0,0.129,0.457,95.047,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
955,1BTj47Up5m8601KOFrTvkj,I Am The Greatest,57,Logic,True,2015-11-13,0.801,0.815,-4.81,1,0.148,0.042,4.42e-06,0.0741,0.37,90.017,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
956,4iq3zHwgHSxstFvYw4yIsQ,Run It,56,Logic,True,2015-11-13,0.863,0.815,-6.242,0,0.232,0.216,0.0,0.0887,0.636,108.972,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
957,3rbNV2GI8Vtd8byhUtXZID,Clique,64,Kanye West,True,2012-09-06,0.704,0.569,-4.998,0,0.247,0.0488,0.0,0.191,0.313,109.314,"['chicago rap', 'hip hop', 'rap']",19.0
958,3iVcZ5G6tvkXZkZKlMpIUs,Alright,74,Kendrick Lamar,True,2015-03-16,0.796,0.766,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
959,0N3W5peJUQtI4eyR6GJT5O,King Kunta,74,Kendrick Lamar,True,2015-03-16,0.884,0.657,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
960,6fAyRZ0GHuuvSOEIOwi58N,Backseat Freestyle,54,Kendrick Lamar,True,2012,0.546,0.651,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
961,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,71,Kendrick Lamar,True,2012,0.716,0.531,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
962,2Zb7wnGUnNPCas2E0wWSQ5,Ni**as In Paris,34,JAY-Z,True,2011-08-08,0.788,0.859,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
963,722tgOgdIbNe3BEyLnejw4,Black Skinhead,74,Kanye West,True,2013-01-01,0.766,0.809,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,"['chicago rap', 'hip hop', 'rap']",19.0
964,6C7RJEIUDqKkJRZVWdkfkH,Stronger,4,Kanye West,True,2007-01-01,0.625,0.726,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,"['chicago rap', 'hip hop', 'rap']",19.0
965,79reBHqpRoWXaQbjBBY3UC,All Day,60,Kanye West,True,2015-03-02,0.861,0.651,-4.718,0,0.111,0.0739,0.0,0.211,0.421,122.985,"['chicago rap', 'hip hop', 'rap']",19.0
966,4zGvb8hxGLB2jEPRFiRRqw,Bonfire,0,Childish Gambino,True,2011-01-01,0.508,0.763,-5.674,1,0.303,0.0627,0.0,0.347,0.275,161.59,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
967,2rmq49FcJ4U3wh1Z7C9UxE,IV. Sweatpants,1,Childish Gambino,True,2013-01-01,0.644,0.479,-8.352,1,0.177,0.169,0.0,0.639,0.612,79.929,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
968,5NULKKoUis7P8gj1qL48c2,Party Girls,50,Ludacris,True,2014-01-01,0.639,0.627,-6.111,0,0.0494,0.0535,0.0,0.275,0.0789,129.886,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
969,1WtTLtofvcjQM3sXSMkDdX,How Low,62,Ludacris,True,2010-01-01,0.785,0.498,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
970,3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,65,Ludacris,True,2010-01-01,0.624,0.723,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
971,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,82,J. Cole,True,2014-12-09,0.696,0.521,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
972,16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,74,J. Cole,True,2014-12-09,0.889,0.393,-10.821,0,0.267,0.331,8.67e-06,0.283,0.304,128.065,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
973,7lL3MvFWFFSD25pBz72Agj,A Tale of 2 Citiez,69,J. Cole,True,2014-12-09,0.559,0.556,-7.844,1,0.531,0.553,0.0,0.251,0.362,189.861,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
974,6rbeWjEavBHvX2kr6lSogS,Work Out,1,J. Cole,True,2011-09-23,0.831,0.427,-6.903,1,0.106,0.0531,0.0,0.316,0.216,93.004,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
975,0tCuyg1OikbQ4nIq36n26D,Pt. 2,0,Kanye West,True,2016-04-04,0.653,0.734,-4.139,1,0.362,0.593,0.0,0.788,0.318,144.926,"['chicago rap', 'hip hop', 'rap']",19.0
976,6QO46cJfmFvvCKUgauKOKS,Father Stretch My Hands Pt. 1,0,Kanye West,True,2016-04-04,0.717,0.563,-4.406,1,0.052,0.126,0.0,0.515,0.396,113.121,"['chicago rap', 'hip hop', 'rap']",19.0
977,6aEgrTRLSRQ0FIrvOwcOE6,Ultralight Beam,0,Kanye West,True,2016-04-04,0.591,0.398,-8.731,1,0.431,0.624,0.0,0.539,0.348,105.956,"['chicago rap', 'hip hop', 'rap']",19.0
978,3KDmFRW19NHtxIeDnxdFBc,Famous,0,Kanye West,True,2016-04-04,0.468,0.745,-3.671,1,0.115,0.064,0.0,0.116,0.4,174.017,"['chicago rap', 'hip hop', 'rap']",19.0
979,4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",3,A$AP Rocky,True,2013-01-11,0.869,0.687,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
980,282L6SR4Y8Rs0VUgtEy1Zw,She Knows (feat. Amber Coffman & Cults),68,J. Cole,True,2013-06-14,0.766,0.739,-10.364,1,0.0805,0.0192,0.0794,0.229,0.185,118.005,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
981,4Tjh34RS4ACZ6f6srlDBg8,Fire Squad,66,J. Cole,True,2014-12-09,0.516,0.738,-7.21,1,0.415,0.279,0.0,0.621,0.595,175.432,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
982,7s49Um7G06hq2rulrHPsIy,Jimmy Choo,55,Fetty Wap,True,2016-02-05,0.893,0.646,-5.073,0,0.1,0.112,0.0,0.104,0.468,132.97,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
983,7pRcWov3NHxi0GDkKdbSb0,I. The Worst Guys,0,Childish Gambino,True,2013-01-01,0.613,0.684,-6.488,0,0.104,0.0534,0.0,0.0662,0.399,97.028,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
984,3ESSGgWzRf1xvP7G5hHMhB,Again,68,Fetty Wap,True,2015-09-25,0.748,0.733,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
985,1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),67,Fetty Wap,True,2015-09-25,0.748,0.741,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",19.0
986,4e5lEqydMatcEio6ef9Dpf,Phenomenal,60,Eminem,True,2015-07-24,0.64,0.841,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,"['detroit hip hop', 'hip hop', 'rap']",19.0
987,2Kbxfq8wkjMCno1QJe4yyw,Gotta Have It,10,JAY-Z,True,2011-08-08,0.74,0.574,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
988,3U9yv46nVSn3PkLsVcNIcA,Who Gon Stop Me,9,JAY-Z,True,2011-08-08,0.594,0.73,-4.638,0,0.159,0.0408,0.000164,0.715,0.378,133.88,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
989,7sLpSWxQazJzDVG6YGzlVs,99 Problems,61,JAY-Z,True,2003-11-14,0.494,0.887,-4.297,0,0.398,0.00661,0.0,0.103,0.548,89.554,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
990,1PNGJBI1Lx0h8QCpkHKZLU,Tom Ford,53,JAY-Z,True,2013-07-04,0.863,0.705,-6.202,1,0.31,0.05,2.21e-05,0.524,0.599,145.099,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
991,0aFObVR01JzPbBMjze4xPV,No Church In The Wild,22,JAY-Z,True,2011-08-08,0.654,0.751,-7.508,0,0.105,0.246,0.0179,0.167,0.568,92.781,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
992,7dyluIqv7QYVTXXZiMWPHW,Numb / Encore,71,JAY-Z,True,2004-11-30,0.685,0.803,-4.251,1,0.156,0.0601,0.0,0.546,0.799,107.005,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",19.0
993,4oRqSiVyGrwb8dnJBO6FNu,II. Worldstar,0,Childish Gambino,True,2013-01-01,0.695,0.628,-8.627,1,0.145,0.337,0.219,0.143,0.21,119.949,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
994,2peoIrd4v8r4HXNPXePIXQ,I.Crawl,0,Childish Gambino,True,2013-01-01,0.452,0.559,-7.848,1,0.0453,0.0481,1.69e-06,0.109,0.365,132.814,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",19.0
995,6QvxTX9zvo4u7XhP9vOP3n,untitled 07 | levitate,52,Kendrick Lamar,True,2016-03-23,0.79,0.47,-8.594,1,0.223,0.49,0.0,0.0884,0.53,126.992,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
996,6KBOvrddbomdb9dkarvwCl,Rolex,0,Ayo & Teo,False,2017-01-13,0.797,0.88,-2.534,1,0.04,0.0813,0.0,0.272,0.779,144.925,"['social media pop', 'trap']",19.0
997,51sVgPeBHYwbeM1cWegVqR,Everybody,44,Logic,True,2017-03-31,0.885,0.936,-5.879,1,0.0894,0.148,0.0,0.0703,0.763,110.011,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
998,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,84,Post Malone,True,2016-12-09,0.63,0.804,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,"['dfw rap', 'melodic rap', 'rap']",19.0
999,35vIVrpZFdEtreA0vCaRqv,Wrist,0,Logic,True,2016-07-01,0.847,0.694,-5.641,0,0.255,0.0078,2.1e-06,0.0589,0.498,139.977,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",19.0
1000,3eZGNBvKkExXp8q5FAyM8y,Champions,0,Kanye West,True,2016-06-10,0.696,0.774,-2.424,0,0.084,0.0653,0.0,0.87,0.33,134.985,"['chicago rap', 'hip hop', 'rap']",19.0
1001,31c9IHwCIONmUYW0jL7Riz,HUMBLE.,0,Kendrick Lamar,True,2017-03-31,0.907,0.591,-7.507,0,0.105,0.000359,2.81e-05,0.0897,0.418,149.992,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19.0
1002,0utlOiJy2weVl9WTkcEWHy,Neighbors,73,J. Cole,True,2016-12-09,0.898,0.283,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",19.0
1003,3BVC9lRwjgKrWwDxgFAKA8,Anti,60,SOB X RBE,True,2017-01-23,0.702,0.785,-6.842,0,0.743,0.321,0.0,0.0682,0.647,132.857,"['cali rap', 'trap', 'vapor trap']",19.0
1004,6k7b4mcxLP5HPo6hNoXoM6,Shot For Me,43,Drake,True,2011-11-15,0.566,0.465,-11.714,1,0.235,0.0555,0.0,0.567,0.177,143.015,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",19.0
